Ontology ID	label	alternative label	Issues / Notes	CURRENT CURATOR (TEMP)		Reported	LinkML:class_name	CATEGORY (TEMP)	term tracker item	entity type	created	parent class ID	parent class label	Equivalence axiom	definition	definition source	alt definition	comment	example of usage	contributor	curation status	editor note	see also	skos:exactMatch	skos:broadMatch	skos:narrowMatch	skos:relatedMatch
GENEPIO:0102192	cubic meter per second	m^3/s		Charlie				immaterial entity > unit		Class	2026-04-13T19:52:38.515Z	UO:0000270	volumetric flow rate unit		A volumetric flow rate unit which is the measure of the volume of one cubic meter of matter crosses a given surface during the period of time equal to one second.					https://orcid.org/0000-0002-1107-9135|https://orcid.org/0000-0001-8008-8249	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.					
GENEPIO:0102193	cubic meter per minute	m^3/min		Charlie				immaterial entity > unit		Class	2026-04-13T19:52:38.515Z	UO:0000270	volumetric flow rate unit		A volumetric flow rate unit which is the measure of the volume of one cubic meter of matter crosses a given surface during the period of time equal to one minute.					https://orcid.org/0000-0002-1107-9135|https://orcid.org/0000-0001-8008-8249	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.					
GENEPIO:0102194	cubic meter per hour	m^3/h		Charlie				immaterial entity > unit		Class	2026-04-13T19:52:38.515Z	UO:0000270	volumetric flow rate unit		A volumetric flow rate unit which is the measure of the volume of one cubic meter of matter crosses a given surface during the period of time equal to one hour.					https://orcid.org/0000-0002-1107-9135|https://orcid.org/0000-0001-8008-8249	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.					
GENEPIO:0102195	liter per second	L/s		Charlie				immaterial entity > unit		Class	2026-04-13T19:52:38.515Z	UO:0000270	volumetric flow rate unit		A volumetric flow rate unit which is the measure of the volume of one liter of matter crosses a given surface during the period of time equal to one second.					https://orcid.org/0000-0002-1107-9135|https://orcid.org/0000-0001-8008-8249	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.					
GENEPIO:0102196	liter per minute	L/min		Charlie				immaterial entity > unit		Class	2026-04-13T19:52:38.515Z	UO:0000270	volumetric flow rate unit		A volumetric flow rate unit which is the measure of the volume of one liter of matter crosses a given surface during the period of time equal to one minute.					https://orcid.org/0000-0002-1107-9135|https://orcid.org/0000-0001-8008-8249	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.					
GENEPIO:0102197	liter per hour	L/h		Charlie				immaterial entity > unit		Class	2026-04-13T19:52:38.515Z	UO:0000270	volumetric flow rate unit		A volumetric flow rate unit which is the measure of the volume of one liter of matter crosses a given surface during the period of time equal to one hour.					https://orcid.org/0000-0002-1107-9135|https://orcid.org/0000-0001-8008-8249	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.					
GENEPIO:0102198	liter per day	L/day		Charlie				immaterial entity > unit		Class	2026-04-13T19:52:38.515Z	UO:0000270	volumetric flow rate unit		A volumetric flow rate unit which is the measure of the volume of one liter of matter crosses a given surface during the period of time equal to one day.					https://orcid.org/0000-0002-1107-9135|https://orcid.org/0000-0001-8008-8249	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.					
GENEPIO:0102199	million gallons per day	MG/D		Charlie				immaterial entity > unit		Class	2026-04-13T19:52:38.515Z	UO:0000270	volumetric flow rate unit		A volumetric flow rate unit which is the measure of the volume of one million gallons of matter crosses a given surface during the period of time equal to one day.					https://orcid.org/0000-0002-1107-9135|https://orcid.org/0000-0001-8008-8249	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.					
GENEPIO:0102200	practical salinity unit	PSU		Charlie				immaterial entity > unit		Class	2026-04-13T19:52:38.515Z	UO:0000186	dimensionless unit		A unitless measure of salinity that is equivalent to per thousand.					https://orcid.org/0000-0002-1107-9135|https://orcid.org/0000-0001-8008-8249	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.					
GENEPIO:0102201	weight for weight	% w/w		Charlie				immaterial entity > unit		Class	2026-04-13T19:52:38.515Z	UO:0000190	ratio unit		A unitless comparison based on weight rather than volume, which is equivalent to per hundred.					https://orcid.org/0000-0002-1107-9135|https://orcid.org/0000-0001-8008-8249	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.					
GENEPIO:0102202	gene copies per liter	GC/L		Charlie				immaterial entity > unit		Class	2026-04-13T19:52:38.515Z	UO:0000051	concentration unit		A concentration unit that measures the number of copies of a given gene within a liter of a biological material.					https://orcid.org/0000-0002-1107-9135|https://orcid.org/0000-0001-8008-8249	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.					
GENEPIO:0102203	colony forming units per 100 milliliter	CFU/100 mL		Charlie				immaterial entity > unit		Class	2026-04-13T19:52:38.515Z	UO:0000182	density unit		A unit of microbial density that describes the number of colony forming units within 100 milliliters of material.					https://orcid.org/0000-0002-1107-9135|https://orcid.org/0000-0001-8008-8249	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.					
GENEPIO:0102204	colony forming units per grams total solids	CFU/gTS		Charlie				immaterial entity > unit		Class	2026-04-13T19:52:38.515Z	UO:0000182	density unit		A unit of microbial density that describes the number of colony forming units within a gram of total solids in waste material.					https://orcid.org/0000-0002-1107-9135|https://orcid.org/0000-0001-8008-8249	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.					
GENEPIO:0102205	most probable number per milliliter	MPN/mL		Charlie				immaterial entity > unit		Class	2026-04-13T19:52:38.515Z	UO:0000182	density unit		A unit of microbial density that describes the most probable number of microbes within one milliliter of material.					https://orcid.org/0000-0002-1107-9135|https://orcid.org/0000-0001-8008-8249	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.					
